index,asset_nm,ct_cl,genre_of_ct_cl,SMRY,ACTR_DISP,disp_rtm,category_l,category_h,series_nm,clean_asset_nm,image
1361,맨인블랙박스 276회,TV 시사/교양,기타,"[507회, 508회 통합본] 1. 그날 탱크로리는 왜, 8중 추돌 사고를 일으켰나? 2. 살려주세요! 일가족 외침에 기적처럼 등장한 사다리차.",조정식,1740.0,교양/다큐멘터리,TV방송,,맨인블랙박스,
1362,인간극장 3352회,TV 시사/교양,기타,"[세부 누나의 오지살이 3부] 필리핀 오지 생활 중인 은영 씨 부부, 자식 같은 아이들에게 도시 구경을 시켜주며 넓은 세상을 보여준다. 7년째 해온 세부 한식당은 믿음직한 직원들에게 맡겼고, 한국에 계신 부모님에게 안부를 전하는데...","임은영,라젠",1920.0,교양/다큐멘터리,TV방송,,인간극장,
1363,휴먼다큐 사노라면 591회,TV 시사/교양,인물/다큐,"서해안의 작은 섬, 황도에 사는 김창웅 씨와 이재분 씨 부부. 4월부터 7월까지 천수만 드넓은 갯벌에서 바지락을 채취한다. 물때 맞춰 갯벌이 열리면 50여 대의 경운기와 트랙터 등이 갯벌을 질주한다. 갯벌에서 부지런히 바지락을 캐는 창웅 씨.",-,3360.0,교양/다큐멘터리,TV방송,,휴먼다큐 사노라면,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2cQLvHPytfPsp9hJBNK5SWdgqd1.jpg
1364,휴먼다큐 사노라면 592회,TV 시사/교양,인물/다큐,"전북 정읍에는 당조 고추 농사를 짓는 잔소리꾼 엄마 박향숙 씨와 딸 김수현 씨, 예비 사위 박현종 씨가 산다. 평범한 주부였던 박 씨는 당조 고추에 전 재산을 투자한 남편을 도와 일을 시작했다. 그러나 3년 전, 남편이 위암으로 세상을 떠나고 억대의 빚을 떠안게 됐다.",-,3360.0,교양/다큐멘터리,TV방송,,휴먼다큐 사노라면,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2cQLvHPytfPsp9hJBNK5SWdgqd1.jpg
1365,휴먼다큐 사노라면 593회,TV 시사/교양,인물/다큐,"경상남도 사천의 한 시골마을에 사는 배정은, 서재영 씨 부부. 두 사람은 40년 전, 음악 그룹에서 동료로 만나 부부의 연을 맺었다. 4집 앨범까지 낸 가수 아내 정은 씨, 음악 씬에서 제법 명성 높은 작곡가 겸 색소폰 연주자인 남편 재영 씨.",-,3240.0,교양/다큐멘터리,TV방송,,휴먼다큐 사노라면,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2cQLvHPytfPsp9hJBNK5SWdgqd1.jpg
1366,휴먼다큐 사노라면 594회,TV 시사/교양,인물/다큐,"60년 차 부부의 속사정, 밥이 뭐길래. 60년 차 세월과 함께 서로의 그늘이 되어준 부부. 아무리 더워도 남편의 계획을 막을 순 없다! 어김없이 시작된 계획형 남편의 하루. 식사 시간이 늦어졌다고 역정을 내는 남편. 부부는 서로를 이해할 수 있을까?!",-,3360.0,교양/다큐멘터리,TV방송,,휴먼다큐 사노라면,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2cQLvHPytfPsp9hJBNK5SWdgqd1.jpg
1367,휴먼다큐 사노라면 595회,TV 시사/교양,인물/다큐,이웃에서 친구로 66년 단짝 할매들. 순해도 할 말은 하는 언니 영순 할매. 괄괄하고 유쾌한 동생 점순 할매. 서로가 있어 든든하고 유쾌한 일상들! 점순 할매를 찾은 자식들. 동생 점순 할매가 부러운 언니 영순 할매. 흔들려 버린 66년 우정? 이대로 괜찮은 걸까?,-,3300.0,교양/다큐멘터리,TV방송,,휴먼다큐 사노라면,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2cQLvHPytfPsp9hJBNK5SWdgqd1.jpg
1368,휴먼다큐 사노라면 596회,TV 시사/교양,인물/다큐,복숭아의 계절을 맞이한 과수원. 봄부터 열심히 일한 부녀에겐 달콤한 결실의 시간. 장마철 폭우가 최대 복병! 긴 병치레로 세상 떠난 아내 그 곁을 지킨 딸이 고마운 아버지. 농사까지 이어받은 딸을 돕고자 무리해서 일하는데... 복숭아 밭 열혈 효녀의 아버지를 지켜라.,-,3360.0,교양/다큐멘터리,TV방송,,휴먼다큐 사노라면,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2cQLvHPytfPsp9hJBNK5SWdgqd1.jpg
1369,휴먼다큐 사노라면 597회,TV 시사/교양,인물/다큐,"전남 영암에는 할머니 배재희 씨와 할아버지 김중 씨, 그리고 손자 건아 군이 산다. 김중 씨는 평생 오토바이 수리만 하면서 살았지만, 이제는 초보 농사꾼이 되어 일을 하고 있다. 하지만 여전히 틈만 나면 오토바이를 타고 외출 삼매경에 빠져 아내를 속상하게 만든다.",-,3300.0,교양/다큐멘터리,TV방송,,휴먼다큐 사노라면,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2cQLvHPytfPsp9hJBNK5SWdgqd1.jpg
1370,휴먼다큐 사노라면 598회,TV 시사/교양,인물/다큐,"해녀 순덕 씨와 우리 아저씨의 자식이 뭐길래. 경북 포항, 물질 경력 50년의 상군 해녀! 무뚝뚝한 바다 여자 곁의 다정한 육지 남자. 부모 속도 모르고 해녀 일을 하겠다며 고집 피우는 딸과 결사반대하는 엄마. 날카로운 말 뒤에 가려진 진심. 모녀는 화해할 수 있을까?",-,3360.0,교양/다큐멘터리,TV방송,,휴먼다큐 사노라면,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2cQLvHPytfPsp9hJBNK5SWdgqd1.jpg
1371,1박2일 시즌4 187회,TV 연예/오락,기타,다음 여행지는? 티켓을 들고 기차 여행??? 자유를 되찾기 위한 필사의 몸부림! 눈치껏 자유를 누려라! 비록 온전하지 않더라도. 눈물 펑펑 비명 난무~ 얽히고설킨 자유의 대가까지! 더 이상해진 국토 대장정 2일 차! 과연 이들은 자유를 되찾을 수 있을까?,"연정훈,김종민,문세윤,딘딘,나인우,유선호",5520.0,예능,TV방송,,1박2일 시즌4,
1372,1박2일 시즌4 188회,TV 연예/오락,기타,클라이맥스로 치닫는 전국 일주! 희로애락이 다 담겨있는 전국 일주 마지막 여행기! 드디어 떠나는 마지막 여행지! 그러나 갑작스러운 목적지 변경?! 갑자기 커지는 불신... 과연 이들은 난관을 뚫고 전국 일주를 성공할 수 있을지?,"연정훈,김종민,문세윤,딘딘,나인우,유선호",5640.0,예능,TV방송,,1박2일 시즌4,
1373,1박2일 시즌4 189회,TV 연예/오락,기타,다사다난했던 전국 일주! 미션 성공 후 얻어낸 다음 여행지! 가까이 있어서 더 몰랐던 서울! 선조들의 지혜부터 유생들의 삶까지 색다른 서울 여행기! 지금 뭔가 이상해! 수상한 서울 여행기?! 산전 수전 공중전까지?! 웃음 잃고 체력 잃고 쉽지 않은 서울 여행...,"연정훈,김종민,문세윤,딘딘,나인우,유선호",5820.0,예능,TV방송,,1박2일 시즌4,
1374,1박2일 시즌4 190회,TV 연예/오락,기타,"계속되는 서울 여행~ 맛있는 거 잔뜩인 광장시장에서 먹을 건 뒷전, 영어만 남발? 선호의 안광을 앗아간 미션과 서울 특집의 꽃! 당일 퇴근 미션! 그런데 지금까지의 퇴근 미션은 가짜였습니다?! 쫓고 쫓기는 추격전! 그리고 숨 막히는 심리전! 이들 중 진짜 당일 퇴근자는?","연정훈,김종민,문세윤,딘딘,나인우,유선호",5820.0,예능,TV방송,,1박2일 시즌4,
1375,1박2일 시즌4 191회,TV 연예/오락,기타,서울 or 삼척! 퇴근하지 못한 이들의 운명은? 그리고 계속되는 여행! 맛의 고장 전주! 푸짐한 전주 한 상과 편안하게 잘 수 있는 잘 먹고 잘 자는 법! 잘 먹고 잘 자기 위해선 훈훈함은 사치! 속이고 비난하고 오늘도 평화로운(?) 1박2일! 과연 잘 먹고 잘 자기 가능할까..?,"연정훈,김종민,문세윤,딘딘,나인우,유선호",5820.0,예능,TV방송,,1박2일 시즌4,
1376,과학수사대 스모킹 건 06회,TV 시사/교양,기타,"[무덤 속 시신은 말한다] 시어머니와 남편의 갑작스러운 사망. 사망 원인은 독극물? 농약, 한 모금이라도 마시면 매우 고통스럽게 죽을 수 있다. 전 남편과 현 남편 모두 사망 후에 화장. 유일하게 남아 있는 증거는 매장된 시신 한 구. 무덤 속 시신이 스모킹 건!","안현모,이혜원,유성호",3600.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1377,과학수사대 스모킹 건 07회,TV 시사/교양,기타,"[나는 기억한다, 14년 전 범인을] 화장실 안에 사람이 죽었어요... 흉기로 수차례 공격한 흔적. 현장에서 발견된 범인의 피 묻은 지문! 지문이 묻은 문을 통째로 감정 의뢰를 맡겼지만 특정조차 못한 범인의 실체! 사건 발생 12년 후에 지문의 주인을 밝힌 과학수사!","안현모,이혜원,유성호",3660.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1378,과학수사대 스모킹 건 08회,TV 시사/교양,기타,[DNA는 살인자를 알고 있다] 112에 걸려온 다급한 신고 전화! 상처가 무려 스무 곳에서 발견.. 분노에 의한 살인일 가능성이 높다! 사건 현장에 남겨진 유일한 단서 DNA! 국과수에서 걸려온 전화 한 통! DNA로 이름의 성씨를 확인할 수 있다?,"안현모,이혜원,유성호",3600.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1379,과학수사대 스모킹 건 09회,TV 시사/교양,기타,[남편은 담배를 피우지 않는다] 건강했던 남편의 갑작스러운 죽음. 수상한 아내의 행동. 아내의 주변에 항상 나타나는 의문의 남자! 마침내 찾은 결정적인 단서는? 국내에서 처음 발생한 니코틴 살인사건!,"안현모,이혜원,유성호",3660.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1380,과학수사대 스모킹 건 10회,TV 시사/교양,기타,[너의 가장 소중한 걸 빼앗겠다] 하나밖에 없는 아들의 갑작스러운 죽음. 어머니에게 가장 소중했던 하나뿐인 아들. 집착이 굉장히 심했던 그 남자! 신상공개 범행 당시 48세 백광석!,"안현모,이혜원,유성호",3180.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1381,과학수사대 스모킹 건 11회,TV 시사/교양,기타,"[오빠 뛰어!] 2019년 6월 어느 날, 불길한 친구들의 물놀이.. 이은해와 내연남 조현수의 계획 살인! 끼니를 해결할 돈조차 없었던 피해자. 드라마보다 더 무서운 현실...","안현모,이혜원,유성호",3180.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1382,과학수사대 스모킹 건 12회,TV 시사/교양,기타,"[천사의 얼굴을 한 악마? - 엄 여인 잔혹 미스터리] 역대급 사이코패스 성향에다, 자기만족을 위해 타인을 돌보면서 학대하는 뮌하우젠 증후군, 대리 뮌하우젠 증후군 모두 보였다는 엄 여인! 그 기이한 범행의 심리적 배경을 이광민 전문의의 분석을 통해 파헤쳐 본다.","안현모,이유리,유성호,김복준,표창원",3120.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1383,과학수사대 스모킹 건 13회,TV 시사/교양,기타,"[악마를 보았다 - 사바이 단란 주점 살인 사건] 1998년 6월 14일 새벽, 정차 중이던 택시 기사는 끔찍한 현장을 목격한다. 목에 치명상을 입은 채 건물 앞에 쓰러져 있는 피투성이의 여성 한 명. 그런데 그녀가 내뱉은 말은 더 충격적이었다. 저 밑에도 사람이 죽었어요...","안현모,이유리,유성호,김복준,표창원",3180.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1384,과학수사대 스모킹 건 14회,TV 시사/교양,기타,"[때리긴 했어도 죽이진 않았어요 - 다섯 살 딸 실종 살인 사건] 2017년 12월 8일, 전주의 한 경찰서 지구대에 젊은 부부가 찾아와 실종 신고를 접수했다. 사라진 아이는 갑상샘 기능 저하증과 발달 장애를 앓고 있는 5살 고진희 양. 진희는 어디로 사라진 걸까?","안현모,이유리,유성호,김복준,표창원",3180.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1385,과학수사대 스모킹 건 15회,TV 시사/교양,기타,"[당신, 부숴버릴 거야 - 고유정 전남편 살인사건] 2019년 5월 25일, 2년 만에 자신의 여섯 살 아들을 만나러 제주도로 향한 아버지 강 씨. 설레는 마음을 감추지 못했던 그는 세상에서 가장 행복한 순간에 아들과 영원히 이별하게 되는데...","안현모,이유리,유성호,김복준,표창원",3180.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1386,과학수사대 스모킹 건 16회,TV 시사/교양,기타,"[가면 쓴 살인마의 최후 - 독신녀 토막 살인 사건] 2003년 3월 16일, 배수로 공사 중 굴삭기 끝에 뭔가 탁하고 걸린다. 김장 봉투에 싸인 채 발견된 건 여성의 토막 난 시신! 대체 이 여성은 어떤 이유로 이런 끔찍한 죽음을 맞이한 것일까?","안현모,이유리,유성호,김복준,표창원",3180.0,교양/다큐멘터리,TV방송,,과학수사대 스모킹 건,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5je0v7PBD8tiNEhMop97eVqVxXn.jpg
1387,국민사형투표 01회,TV드라마,기타,"전 국민을 대상으로 악질범의 사형 여부를 결정하는 메시지가 전송되는 [국민사형투표]라는 전대미문의 사건이 발생하자 남부청 광수대 소속 팀장 무찬은 범인을 쫓기 시작한다. 한편, 정의감 넘치는 사이버 수사대 경위 주현은 범인을 특정할 단서를 발견하게 되는데...","박해진,박성웅,임지연",4080.0,TV드라마,TV드라마,,국민사형투표,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6lMIuAsh5deCaZnZVyspSjKpoz5.jpg
1388,국민사형투표 02회,TV드라마,기타,"배기철 사건을 시작으로 국민 사형 투표 진행자 개탈 추적에 나선 무찬과 주현. 과거 딸을 죽이고도 풀려난 범인을 직접 죽인 석주를 개탈로 의심하게 되는데... 사건의 단서를 쫓아 동분서주하지만, 예고된 2차 국민 사형 투표의 시간은 가까워져만 온다.","박해진,박성웅,임지연",4380.0,TV드라마,TV드라마,,국민사형투표,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6lMIuAsh5deCaZnZVyspSjKpoz5.jpg
1389,미운우리새끼 301회,TV 연예/오락,기타,"1. 이상민. 희철이 버린다는 물건을 얻어온 상민. 궁상민의 줍줍 리스트는 무엇일지!? 2. 김준호. 지난 주, 희철X종민에게 여자친구 지민을 소개한 준호. 떨림X긴장으로 가득한 준호의 수난시대 대공개! 3. 미우새 아들들. 미우새 반장 인사 청문회 제 2탄!","신동엽,서장훈",6420.0,예능,TV방송,,미운우리새끼,
1390,미운우리새끼 303회,TV 연예/오락,기타,1. 딘딘. 편식왕 딘딘의 입맛을 고쳐주기 위해 찾아온 입맛 요정 이국주X신기루! 2. 김준호. 미우새 아들들의 우당탕탕 단합대회 2탄! 상민파VS준호파의 족구 혈전 시작! 이어진 단체 고싸움 대결에선 평균 나이 42세 아들들의 유치 찬란한 전술과 몸개그 속출?!,"신동엽,서장훈",6120.0,예능,TV방송,,미운우리새끼,
1391,미운우리새끼 305회,TV 연예/오락,기타,"1. 허경환. 개그맨 박성광 집에서 마흔 파이브 멤버들과 함께 미우새 입성 기념 파티를 연 경환! 2. 김준호. 지민의 오랜 절친, 배우 황보라, 정이랑을 소개받은 준호! 3. 김희철. 도쿄 한복판에 탁궁철이 떴다!? 화보 촬영차 일본에 온 희철에게 빈대 붙어(?) 온 두 형들!","신동엽,서장훈",6120.0,예능,TV방송,,미운우리새끼,
1392,심야괴담회 60회,TV 연예/오락,기타,괴담 투어를 하러 온 더 보이즈 주연과 큐. 익숙한 장소에서 느낀 낯선 무언가의 존재? 믿기 힘든 충격적인 이야기.,"김구라,김숙,이이경,솔라",3840.0,예능,TV방송,,심야괴담회,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ttkrChNTghHiEFihhDZlGvrMwbp.jpg
